Time[ms],Realtime Tick,Goal Position,Present Position
13626,16260,2299,2297
13666,16300,2299,2297
13706,16340,2299,2297
13746,16380,2299,2297
13768,16402,2299,2297
13806,16440,2299,2298
13828,16462,2299,2299
13866,16500,2299,2299
13906,16540,2299,2300
13928,16562,2299,2300
13966,16600,2299,2301
14006,16640,2299,2301
14028,16662,2299,2301
14065,16699,2299,2300
14106,16740,2299,2301
14128,16762,2299,2301
14165,16799,2299,2301
14206,16840,2299,2301
14246,16880,2299,2300
14268,16902,2299,2300
14306,16940,2299,2301
14328,16962,2299,2301
14366,17000,2299,2301
14388,17022,2299,2301
14426,17060,2299,2301
14448,17082,2299,2301
14486,17120,2299,2301
14526,17160,2299,2301
14566,17200,2299,2301
14588,17222,2299,2300
14626,17260,2299,2301
14666,17300,2299,2301
14706,17340,2299,2301
14746,17380,2299,2301
14786,17420,2299,2301
14826,17460,2299,2301
14866,17500,2299,2301
14888,17522,2299,2301
14926,17560,2299,2301
14966,17600,2299,2300
14988,17622,2299,2301
15026,17660,2299,2301
15066,17700,2299,2301
15088,17722,2299,2300
15125,17759,2299,2301
15166,17800,2299,2300
15188,17822,2299,2301
15225,17859,2299,2300
15266,17900,2299,2300
15305,17939,2299,2301
15346,17980,2299,2300
15385,18019,2299,2301
15408,18042,2299,2301
15445,18079,2299,2301
15468,18102,2299,2301
15505,18139,2299,2301
15546,18180,2299,2300
15568,18202,2299,2301
15605,18239,2299,2301
15646,18280,2299,2301
15685,18319,2299,2301
15708,18342,2299,2301
15745,18379,2299,2301
15768,18402,2299,2301
15805,18439,2299,2301
15828,18462,2299,2300
15865,18499,2299,2300
15888,18522,2299,2301
15925,18559,2299,2300
15948,18582,2299,2301
15986,18620,2299,2301
16025,18659,2299,2301
16048,18682,2299,2300
16085,18719,2299,2301
16108,18742,2299,2301
16146,18780,2299,2301
16169,18803,2299,2301
16205,18839,2299,2301
16246,18880,2299,2300
16268,18902,2299,2301
16305,18939,2299,2301
16345,18979,2299,2301
16385,19019,2299,2301
16408,19042,2299,2300
16445,19079,2299,2301
16485,19119,2299,2300
16525,19159,2299,2301
16548,19182,2299,2301
16585,19219,2299,2301
16625,19259,2299,2301
16665,19299,2299,2300
16688,19322,2299,2301
16725,19359,2299,2301
16748,19382,2299,2301
16785,19419,2299,2301
16825,19459,2299,2301
16848,19482,2299,2301
16885,19519,2299,2300
16908,19542,2299,2300
16945,19579,2299,2300
16985,19619,2299,2301
17025,19659,2299,2301
17065,19699,2299,2300
17088,19722,2299,2301
17125,19759,2299,2301
17165,19799,2299,2301
17188,19822,2299,2301
17226,19860,2299,2300
17265,19899,2299,2301
17305,19939,2299,2301
17328,19962,2299,2301
17367,20001,2211,2300
17405,20039,2211,2278
17428,20062,2211,2268
17487,20121,2211,2244
17510,20144,2211,2234
17547,20181,2211,2218
17570,20204,2211,2212
17608,20242,2211,2205
17631,20265,2211,2204
17667,20301,2211,2204
17708,20342,2211,2205
17731,20365,2211,2205
17767,20401,2211,2206
17808,20442,2211,2205
17847,20481,2211,2206
17870,20504,2211,2205
17908,20542,2211,2205
17931,20565,2211,2205
17968,20602,2211,2205
18008,20642,2211,2205
18031,20665,2211,2205
18068,20702,2211,2205
18090,20724,2211,2205
18127,20761,2211,2205
18168,20802,2211,2205
18207,20841,2211,2205
18230,20864,2211,2205
18268,20902,2211,2205
18291,20925,2211,2205
18328,20962,2211,2206
18351,20985,2211,2205
18388,21022,2211,2205
18411,21045,2211,2205
18447,21081,2211,2205
18488,21122,2211,2205
18511,21145,2211,2205
18548,21182,2211,2205
18571,21205,2211,2205
18608,21242,2211,2206
18631,21265,2211,2205
18668,21302,2211,2205
18691,21325,2211,2205
18728,21362,2211,2205
18751,21385,2211,2205
18788,21422,2211,2205
18811,21445,2211,2205
18848,21482,2211,2205
18887,21521,2211,2205
18909,21543,2211,2205
18948,21582,2211,2205
18970,21604,2211,2205
19007,21641,2211,2205
19047,21681,2211,2205
19088,21722,2211,2206
19128,21762,2211,2206
19151,21785,2211,2206
19188,21822,2211,2206
19210,21844,2211,2206
19248,21882,2211,2206
19270,21904,2211,2206
19308,21942,2211,2206
19330,21964,2211,2206
19368,22002,2211,2206
19390,22024,2211,2206
19428,22062,2211,2206
19468,22102,2211,2206
19490,22124,2211,2206
19527,22161,2211,2206
19568,22202,2211,2207
19590,22224,2211,2206
19628,22262,2211,2207
19650,22284,2211,2206
19688,22322,2211,2206
19710,22344,2211,2206
19748,22382,2211,2206
19770,22404,2211,2206
19808,22442,2211,2209
19831,22465,2211,2210
19868,22502,2211,2210
19890,22524,2211,2210
19927,22561,2211,2210
19968,22602,2211,2210
20007,22641,2211,2210
20029,22663,2211,2210
20068,22702,2211,2210
20090,22724,2211,2210
20128,22762,2211,2210
20150,22784,2211,2210
20188,22822,2211,2210
20210,22844,2211,2210
20247,22881,2211,2210
