Time[ms],Realtime Tick,Goal Position,Present Position
33397,7034,1641,1641
33436,7073,1641,1641
33477,7114,1641,1640
33517,7154,1641,1640
33557,7194,1641,1640
33597,7234,1641,1641
33637,7274,1641,1640
33676,7313,1641,1641
33716,7353,1641,1641
33757,7394,1641,1640
33797,7434,1641,1641
33837,7474,1641,1641
33877,7514,1641,1641
33917,7554,1641,1640
33957,7594,1641,1640
33997,7634,1641,1641
34037,7674,1641,1640
34077,7714,1641,1640
34117,7754,1641,1641
34157,7794,1641,1641
34196,7833,1641,1641
34237,7874,1641,1641
34277,7914,1641,1641
34316,7953,1641,1641
34357,7994,1641,1640
34397,8034,1641,1641
34437,8074,1641,1640
34477,8114,1641,1641
34516,8153,1641,1640
34557,8194,1641,1641
34597,8234,1641,1641
34637,8274,1641,1640
34676,8313,1641,1640
34717,8354,1641,1641
34757,8394,1641,1640
34796,8433,1641,1640
34837,8474,1641,1641
34876,8513,1641,1641
34917,8554,1641,1641
34956,8593,1641,1641
34996,8633,1641,1640
35036,8673,1641,1641
35076,8713,1641,1641
35117,8754,1641,1640
35157,8794,1641,1640
35196,8833,1641,1640
35236,8873,1641,1641
35276,8913,1641,1641
35317,8954,1641,1641
35372,9009,1501,1630
35396,9033,1501,1605
35436,9073,1501,1574
35476,9113,1501,1547
35516,9153,1501,1525
35557,9194,1501,1506
35596,9233,1501,1494
35636,9273,1501,1486
35676,9313,1501,1483
35716,9353,1501,1483
35756,9393,1501,1483
35796,9433,1501,1483
35836,9473,1501,1483
35876,9513,1501,1483
35916,9553,1501,1483
35957,9594,1501,1483
35996,9633,1501,1483
36037,9674,1501,1483
36076,9713,1501,1483
36116,9753,1501,1483
36157,9794,1501,1484
36196,9833,1501,1484
36237,9874,1501,1485
36276,9913,1501,1486
36316,9953,1501,1487
36357,9994,1501,1488
36397,10034,1501,1489
36437,10074,1501,1489
36476,10113,1501,1490
36516,10153,1501,1490
36557,10194,1501,1491
36596,10233,1501,1491
36637,10274,1501,1491
36677,10314,1501,1492
36716,10353,1501,1493
36757,10394,1501,1493
36796,10433,1501,1493
36836,10473,1501,1493
36876,10513,1501,1494
36916,10553,1501,1495
36956,10593,1501,1495
36997,10634,1501,1496
37037,10674,1501,1497
37077,10714,1501,1497
37117,10754,1501,1497
37156,10793,1501,1497
37197,10834,1501,1496
37237,10874,1501,1497
37277,10914,1501,1497
37317,10954,1501,1497
37356,10993,1501,1497
37396,11033,1501,1497
37436,11073,1501,1498
37476,11113,1501,1498
37516,11153,1501,1499
37557,11194,1501,1499
37596,11233,1501,1499
37636,11273,1501,1499
37676,11313,1501,1500
37716,11353,1501,1499
37756,11393,1501,1499
37797,11434,1501,1500
37836,11473,1501,1500
37876,11513,1501,1500
37916,11553,1501,1499
37956,11593,1501,1499
37996,11633,1501,1500
38036,11673,1501,1500
38076,11713,1501,1500
38116,11753,1501,1500
38156,11793,1501,1500
38196,11833,1501,1500
38236,11873,1501,1500
38276,11913,1501,1500
38316,11953,1501,1500
38357,11994,1501,1499
38396,12033,1501,1500
38436,12073,1501,1500
38476,12113,1501,1500
38516,12153,1501,1500
38556,12193,1501,1500
38596,12233,1501,1500
38636,12273,1501,1501
38676,12313,1501,1501
38716,12353,1501,1501
38755,12392,1501,1501
38796,12433,1501,1501
38836,12473,1501,1501
38876,12513,1501,1501
38916,12553,1501,1501
38955,12592,1501,1501
38995,12632,1501,1501
39036,12673,1501,1501
39076,12713,1501,1501
39115,12752,1501,1501
39156,12793,1501,1501
39195,12832,1501,1501
39235,12872,1501,1501
39275,12912,1501,1501
39316,12953,1501,1500
39356,12993,1501,1501
39395,13032,1501,1501
39436,13073,1501,1501
39476,13113,1501,1501
39515,13152,1501,1501
39556,13193,1501,1501
39596,13233,1501,1501
39636,13273,1501,1501
39676,13313,1575,1512
39715,13352,1575,1536
39755,13392,1575,1554
39795,13432,1575,1568
39835,13472,1575,1576
39876,13513,1575,1582
39915,13552,1575,1585
39955,13592,1575,1585
39996,13633,1575,1585
40036,13673,1587,1586
40075,13712,1587,1587
40116,13753,1587,1589
40156,13793,1599,1593
40195,13832,1599,1597
40236,13873,1599,1602
40275,13912,1599,1604
40316,13953,1599,1605
40356,13993,1599,1606
40395,14032,1599,1606
40435,14072,1599,1606
40476,14113,1599,1606
40515,14152,1599,1606
40555,14192,1599,1606
40595,14232,1599,1606
40635,14272,1599,1606
40676,14313,1599,1606
40715,14352,1599,1606
40755,14392,1599,1606
40795,14432,1599,1606
40836,14473,1599,1606
40876,14513,1599,1606
40915,14552,1599,1606
40956,14593,1599,1606
40995,14632,1599,1606
41036,14673,1599,1606
41075,14712,1599,1606
41115,14752,1599,1606
41156,14793,1599,1606
41196,14833,1599,1606
41236,14873,1599,1606
41275,14912,1599,1606
41316,14953,1599,1606
41356,14993,1599,1606
41395,15032,1599,1606
41436,15073,1599,1606
41476,15113,1599,1606
41515,15152,1599,1606
41556,15193,1599,1606
41595,15232,1599,1606
41635,15272,1599,1606
41675,15312,1599,1606
41715,15352,1599,1606
41755,15392,1599,1606
41796,15433,1599,1606
41836,15473,1599,1606
41876,15513,1599,1606
41916,15553,1599,1606
41955,15592,1599,1606
41995,15632,1599,1605
42035,15672,1599,1606
42075,15712,1599,1606
42115,15752,1599,1605
42155,15792,1599,1605
42195,15832,1599,1605
42235,15872,1599,1605
42276,15913,1599,1605
42315,15952,1599,1605
42355,15992,1599,1605
42395,16032,1599,1604
42435,16072,1599,1604
42475,16112,1599,1604
42516,16153,1599,1604
42555,16192,1599,1604
42595,16232,1599,1604
42635,16272,1599,1604
42675,16312,1599,1604
42716,16353,1599,1604
42756,16393,1599,1604
42795,16432,1599,1604
42836,16473,1599,1604
42875,16512,1599,1603
42915,16552,1599,1604
42955,16592,1599,1603
42996,16633,1599,1603
43035,16672,1599,1603
43075,16712,1599,1603
43098,16735,1599,1603
43135,16772,1599,1603
43175,16812,1599,1603
43215,16852,1599,1603
43255,16892,1599,1602
43295,16932,1599,1602
43335,16972,1599,1602
