Time[ms],Realtime Tick,Goal Position,Present Position
29145,2357,2028,2029
29185,2397,2028,2028
29225,2437,2028,2029
29265,2477,2028,2028
29305,2517,2028,2028
29345,2557,2028,2028
29385,2597,2028,2028
29425,2637,2028,2027
29465,2677,2028,2028
29487,2699,2028,2028
29525,2737,2028,2028
29565,2777,2028,2028
29605,2817,2028,2028
29645,2857,2028,2028
29685,2897,2028,2028
29725,2937,2028,2028
29764,2976,2028,2028
29805,3017,2028,2028
29844,3056,2028,2028
29885,3097,2028,2028
29925,3137,2028,2028
29965,3177,2028,2028
30005,3217,2028,2028
30044,3256,2028,2029
30085,3297,2028,2029
30125,3337,2028,2029
30164,3376,2028,2029
30204,3416,2028,2029
30245,3457,2028,2028
30285,3497,2028,2028
30325,3537,2028,2028
30365,3577,2028,2028
30405,3617,2028,2027
30444,3656,2028,2028
30485,3697,2028,2028
30525,3737,2028,2028
30565,3777,2028,2029
30604,3816,2028,2029
30645,3857,2028,2029
30685,3897,2028,2029
30725,3937,2028,2028
30765,3977,2028,2028
30804,4016,2028,2028
30845,4057,2028,2028
30884,4096,2028,2028
30924,4136,2028,2028
30964,4176,2028,2028
31004,4216,2028,2028
31044,4256,2028,2028
31085,4297,2028,2028
31125,4337,2028,2029
31165,4377,2028,2029
31205,4417,2028,2029
31245,4457,2028,2028
31284,4496,1988,2026
31324,4536,1988,2013
31365,4577,1988,2005
31405,4617,1988,1997
31444,4656,1988,1989
31485,4697,1988,1986
31524,4736,1988,1984
31564,4776,2001,1985
31604,4816,2001,1990
31659,4871,2014,1998
31685,4897,2014,2003
31724,4936,2014,2009
31764,4976,2014,2012
31804,5016,2014,2014
31844,5056,2014,2014
31884,5096,2014,2014
31924,5136,2014,2011
31964,5176,2014,2011
32004,5216,2014,2011
32044,5256,2014,2011
32084,5296,2014,2013
32124,5336,2014,2015
32164,5376,1988,2012
32204,5416,1988,2005
32244,5456,1988,2000
32284,5496,1988,1994
32324,5536,1988,1988
32364,5576,1975,1984
32404,5616,1975,1978
32444,5656,1975,1976
32484,5696,1975,1975
32524,5736,1975,1974
32564,5776,1960,1975
32604,5816,1960,1969
32643,5855,1946,1964
32684,5896,1946,1957
32724,5936,1946,1951
32764,5976,1907,1942
32804,6016,1907,1927
32844,6056,1894,1916
32884,6096,1894,1904
32924,6136,1894,1894
32964,6176,1894,1890
33004,6216,1894,1888
33044,6256,1894,1887
33084,6296,1894,1889
33124,6336,1894,1892
33164,6376,1894,1892
33204,6416,1894,1892
33243,6455,1894,1892
33284,6496,1894,1888
33324,6536,1894,1887
33347,6559,1894,1888
33384,6596,1894,1887
33423,6635,1894,1888
33446,6658,1894,1889
33484,6696,1894,1892
33524,6736,1894,1893
33564,6776,1894,1893
33604,6816,1894,1892
33643,6855,1894,1892
33684,6896,1894,1889
33724,6936,1894,1889
33764,6976,1894,1889
33804,7016,1894,1889
33844,7056,1894,1890
33884,7096,1894,1892
33924,7136,1894,1893
33964,7176,1894,1893
34003,7215,1894,1893
34044,7256,1894,1893
34084,7296,1894,1891
34124,7336,1894,1890
34163,7375,1894,1889
34204,7416,1894,1890
34244,7456,1894,1890
34284,7496,1894,1890
34323,7535,1894,1891
34346,7558,1894,1892
34384,7596,1894,1892
34424,7636,1894,1893
34464,7676,1894,1893
34504,7716,1894,1893
34544,7756,1894,1893
34584,7796,1894,1893
34624,7836,1894,1892
34664,7876,1894,1892
34704,7916,1894,1891
34744,7956,1894,1891
34784,7996,1894,1891
34824,8036,1894,1891
34864,8076,1894,1891
34904,8116,1894,1891
34944,8156,1894,1892
34984,8196,1894,1892
35024,8236,1894,1893
35064,8276,1894,1893
35104,8316,1894,1892
35144,8356,1894,1892
35184,8396,1894,1892
35224,8436,1894,1892
35264,8476,1894,1892
35304,8516,1894,1892
35344,8556,1894,1892
35384,8596,1894,1892
35424,8636,1894,1892
35464,8676,1894,1892
35504,8716,1894,1893
35544,8756,1894,1893
35583,8795,1894,1893
35624,8836,1894,1892
35663,8875,1894,1892
35704,8916,1894,1892
35743,8955,1894,1892
35783,8995,1894,1893
35824,9036,1894,1893
35864,9076,1894,1893
35903,9115,1894,1893
35944,9156,1894,1892
35984,9196,1894,1893
36024,9236,1894,1892
36064,9276,1894,1892
36104,9316,1894,1893
36144,9356,1894,1893
36183,9395,1894,1893
36224,9436,1894,1893
36264,9476,1894,1892
36303,9515,1894,1893
36344,9556,1894,1893
36384,9596,1894,1893
36424,9636,1894,1893
36464,9676,1894,1893
36504,9716,1894,1893
36544,9756,1894,1893
36584,9796,1894,1893
36624,9836,1894,1893
36664,9876,1894,1893
36704,9916,1894,1893
36744,9956,1894,1893
36784,9996,1894,1893
36824,10036,1894,1893
36863,10075,1894,1893
36903,10115,1894,1893
36944,10156,1894,1893
36983,10195,1894,1894
37024,10236,1894,1893
37064,10276,1894,1894
37104,10316,1894,1894
37144,10356,1894,1894
37183,10395,1894,1893
37223,10435,1894,1893
37264,10476,1894,1894
37303,10515,1894,1894
37342,10554,1894,1893
37383,10595,1894,1894
37423,10635,1894,1894
37463,10675,1894,1894
37504,10716,1894,1894
37543,10755,1894,1894
37583,10795,1894,1894
37623,10835,1894,1893
37663,10875,1894,1894
37703,10915,1894,1894
37744,10956,1894,1894
37783,10995,1894,1894
37823,11035,1894,1894
37864,11076,1894,1894
37903,11115,1894,1894
37943,11155,1894,1894
37983,11195,1894,1894
38023,11235,1894,1894
38062,11274,1894,1894
38103,11315,1894,1894
38143,11355,1894,1894
38183,11395,1894,1894
