time,B2C_reference,B2C_state,B2C_torque,C2F_reference,C2F_state,C2F_torque,F2T_reference,F2T_state,F2T_torque,T2E_reference,T2E_state,T2E_torque,wristH_reference,wristH_state,wristH_torque,wristV_reference,wristV_state,wristV_torque,driving_velocity_reference,driving_velocity_state,driving_torque,
4.20004e+07,0,0.00186609,0.183496,0,-0.645287,3.20542,1.5708,2.05588,-3.18902,0,0.159897,-0.408132,0,3.14159,0.434593,0,1.5708,0.0755807,0,-1.49411e-10,0.0794237,
4.29998e+07,0,0.00186609,0.184264,0,-0.645287,3.20548,1.5708,2.05588,-3.18828,0,0.159897,-0.407799,0,3.14159,0.434587,0,1.5708,0.0755776,0,-1.49019e-10,0.079422,
4.39992e+07,0,0.00186609,0.185033,0,-0.645287,3.20608,1.5708,2.05588,-3.18754,0,0.159897,-0.407466,0,3.14159,0.434581,0,1.5708,0.0755744,0,-1.48863e-10,0.0794203,
4.49987e+07,0,0.00186609,0.185801,0,-0.645287,3.20615,1.5708,2.05588,-3.1868,0,0.159897,-0.407134,0,3.14159,0.434575,0,1.5708,0.0755713,0,-1.48723e-10,0.0794186,
4.59981e+07,0,0.00186609,0.18657,0,-0.645287,3.20674,1.5708,2.05588,-3.18606,0,0.159897,-0.406801,0,3.14159,0.434568,0,1.5708,0.0755682,0,-1.48491e-10,0.0794168,
4.69975e+07,0,0.00186609,0.187338,0,-0.645287,3.20664,1.5708,2.05588,-3.18532,0,0.159897,-0.406469,0,3.14159,0.434562,0,1.5708,0.0755651,0,-1.48273e-10,0.0794151,
4.8001e+07,0,0.00186609,0.188107,0,-0.645273,3.15909,1.5708,2.05587,-3.17084,0,0.159897,-0.406136,0,3.14159,0.434556,0,1.5708,0.0755619,0,-1.5524e-10,0.0794134,
4.90004e+07,0,0.00186609,0.188876,0,-0.645273,3.19383,1.5708,2.05587,-3.17973,0,0.159897,-0.405803,0,3.14159,0.43455,0,1.5708,0.0755588,0,-1.96247e-10,0.0794116,
4.99999e+07,0,0.00186609,0.189644,0,-0.645273,3.19924,1.5708,2.05587,-3.17776,0,0.159897,-0.405471,0,3.14159,0.434544,0,1.5708,0.0755557,0,-1.82583e-10,0.0794099,
5.09993e+07,0,0.00186609,0.190413,0,-0.645273,3.20023,1.5708,2.05587,-3.17318,0,0.159897,-0.405138,0,3.14159,0.434537,0,1.5708,0.0755525,0,-7.7769e-11,0.0794082,
5.19987e+07,0,0.00186609,0.191181,0,-0.645275,3.21352,1.5708,2.05587,-3.17715,0,0.159897,-0.404806,0,3.14159,0.434531,0,1.5708,0.0755494,0,-3.66323e-11,0.0794065,
5.29981e+07,0,0.00186609,0.19195,0,-0.645276,3.20595,1.5708,2.05587,-3.17319,0,0.159897,-0.404473,0,3.14159,0.434525,0,1.5708,0.0755463,0,-5.44243e-11,0.0794047,
5.39976e+07,0,0.00186609,0.192718,0,-0.645278,3.21298,1.5708,2.05587,-3.17731,0,0.159897,-0.40414,0,3.14159,0.434519,0,1.5708,0.0755432,0,-3.75048e-11,0.079403,
5.39976e+07,0,0.00186609,0.193295,0,-0.645278,3.20567,1.5708,2.05587,-3.1774,0,0.159897,-0.403891,0,3.14159,0.434514,0,1.5708,0.0755408,0,-3.75048e-11,0.0794017,
