time,B2C_reference,B2C_state,C2F_reference,C2F_state,F2T_reference,F2T_state,T2E_reference,T2E_state,wristH_reference,wristH_state,wristV_reference,wristV_state,driving_reference,driving_state,
98877.3,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04326,
98897.2,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
98917.3,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
98937.3,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
98957.2,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
98977.2,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
98997.3,-0.184078,-0.187146,-0.606018,-0.612058,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99017.3,-0.184078,-0.187146,-0.606018,-0.605922,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99037.3,-0.184078,-0.187146,-0.606018,-0.605922,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99057.3,-0.184078,-0.187146,-0.606018,-0.605922,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99077.3,-0.184078,-0.187146,-0.606018,-0.605922,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99097.3,-0.184078,-0.187146,-0.606018,-0.605922,2.13715,2.1372,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99117.2,-0.184078,-0.187146,-0.606018,-0.605922,2.13715,2.13567,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99137.2,-0.184078,-0.187146,-0.606018,-0.605922,2.13715,2.13567,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99157.3,-0.184078,-0.187146,-0.606018,-0.605922,2.13715,2.13567,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99177.3,-0.184078,-0.187146,-0.606018,-0.605922,2.13715,2.13567,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99197.4,-0.184078,-0.18868,-0.606018,-0.612058,2.13715,2.13567,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99217.3,-0.184078,-0.18868,-0.606018,-0.612058,2.13715,2.13567,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99237.4,-0.184078,-0.18868,-0.606018,-0.612058,2.13715,2.13567,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99257.4,-0.184078,-0.18868,-0.606018,-0.612058,2.13715,2.13567,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99277.3,-0.184078,-0.18868,-0.606018,-0.612058,2.13715,2.13567,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99297.4,-0.184078,-0.18868,-0.606018,-0.613592,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99317.2,-0.184078,-0.18868,-0.606018,-0.613592,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99337.2,-0.184078,-0.18868,-0.606018,-0.613592,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99357.2,-0.184078,-0.18868,-0.606018,-0.613592,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99377.2,-0.184078,-0.18868,-0.606018,-0.613592,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99397.2,-0.184078,-0.18868,-0.606018,-0.613592,2.13715,2.13874,-0.191967,-0.195182,0,-0.00460194,0,0.00153398,2.04326,2.04633,
99417.2,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.13874,-0.191967,-0.195182,0,-0.00306796,0,0.00153398,2.04326,2.04633,
99437.3,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.13874,-0.191967,-0.195182,0,-0.00306796,0,0.00153398,2.04326,2.04633,
99457.3,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.13874,-0.191967,-0.195182,0,-0.00306796,0,0.00153398,2.04326,2.04633,
99477.2,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.13874,-0.191967,-0.195182,0,-0.00306796,0,0.00153398,2.04326,2.04633,
